;vm_id;vm_type;task;vm_start;input_data;task_start;task_end;output_data;vm_end;volume;allocation_cost
387452;VM 598;0;747/ID00746;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
388118;VM 597;0;748/ID00747;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
388784;VM 596;0;749/ID00748;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
389450;VM 595;0;750/ID00749;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
390116;VM 594;0;751/ID00750;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
390782;VM 593;0;752/ID00751;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
391448;VM 592;0;753/ID00752;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
392114;VM 591;0;754/ID00753;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
392780;VM 590;0;755/ID00754;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
393446;VM 589;0;756/ID00755;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
394112;VM 588;0;757/ID00756;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
394778;VM 587;0;758/ID00757;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
395444;VM 586;0;759/ID00758;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
396110;VM 585;0;760/ID00759;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
396776;VM 584;0;761/ID00760;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
397442;VM 583;0;762/ID00761;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
398108;VM 582;0;763/ID00762;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
398774;VM 581;0;764/ID00763;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
399440;VM 580;0;765/ID00764;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
400106;VM 579;0;766/ID00765;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
400772;VM 578;0;767/ID00766;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
401438;VM 577;0;768/ID00767;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
402104;VM 576;0;769/ID00768;58.99999832;1.68e-06;60.0;96.0;;96.0;108.0;111.00000503999999
402770;VM 575;0;770/ID00769;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
403436;VM 574;0;771/ID00770;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
404102;VM 573;0;772/ID00771;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
404768;VM 572;0;773/ID00772;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
405434;VM 571;0;774/ID00773;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
406100;VM 570;0;775/ID00774;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
406766;VM 569;0;776/ID00775;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
407432;VM 568;0;777/ID00776;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
408098;VM 567;0;778/ID00777;57.99999832;1.68e-06;59.0;95.0;;95.0;108.0;111.00000503999999
408764;VM 566;0;779/ID00778;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
409430;VM 565;0;780/ID00779;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
410096;VM 564;0;781/ID00780;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
410762;VM 563;0;782/ID00781;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
411015;VM 144;0;783/ID00782;56.99999832;1.68e-06;57.0;92.33333333333334;;92.33333333333334;106.0;127.0
411680;VM 142;0;784/ID00783;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;131.0
412341;VM 136;0;785/ID00784;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;132.0
413007;VM 135;0;786/ID00785;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;133.0
414170;VM 636;0;787/ID00786;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
414836;VM 635;0;788/ID00787;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
415502;VM 634;0;789/ID00788;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
416168;VM 633;0;790/ID00789;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
416288;VM 81;0;791/ID00790;57.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;126.99999999999999
416953;VM 79;0;792/ID00791;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;134.0
418208;VM 672;0;793/ID00792;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
418874;VM 671;0;794/ID00793;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
419540;VM 670;0;795/ID00794;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
420206;VM 669;0;796/ID00795;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
420872;VM 668;0;797/ID00796;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
421538;VM 667;0;798/ID00797;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
422204;VM 666;0;799/ID00798;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
422870;VM 665;0;800/ID00799;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
423536;VM 664;0;801/ID00800;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
424202;VM 663;0;802/ID00801;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
424868;VM 662;0;803/ID00802;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
425534;VM 661;0;804/ID00803;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
426200;VM 660;0;805/ID00804;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
426866;VM 659;0;806/ID00805;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
427532;VM 658;0;807/ID00806;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
428198;VM 657;0;808/ID00807;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
428864;VM 656;0;809/ID00808;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
429530;VM 655;0;810/ID00809;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
430196;VM 654;0;811/ID00810;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
430862;VM 653;0;812/ID00811;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
431528;VM 652;0;813/ID00812;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
432194;VM 651;0;814/ID00813;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
432860;VM 650;0;815/ID00814;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
433526;VM 649;0;816/ID00815;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
434192;VM 648;0;817/ID00816;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
434858;VM 647;0;818/ID00817;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
435524;VM 646;0;819/ID00818;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
436190;VM 645;0;820/ID00819;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
436856;VM 644;0;821/ID00820;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
437522;VM 643;0;822/ID00821;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
438188;VM 642;0;823/ID00822;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
438854;VM 641;0;824/ID00823;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
439520;VM 640;0;825/ID00824;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
440186;VM 639;0;826/ID00825;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
440852;VM 638;0;827/ID00826;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
441518;VM 637;0;828/ID00827;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
441588;VM 35;0;Off 663;47.666666666666664;;47.666666666666664;47.666666666666664;1.6799999968952761e-06;48.66666834666666;;3.0000050399999907
442222;VM 2;0;Off 664;47.333333333333336;;47.333333333333336;47.333333333333336;1.6799999968952761e-06;48.33333501333333;;3.0000050399999907
442888;VM 1;0;Off 665;47.333333333333336;;47.333333333333336;47.333333333333336;1.6799999968952761e-06;48.33333501333333;;3.0000050399999907
443695;VM 141;0;Off 666;47.666666666666664;;47.666666666666664;47.666666666666664;1.6799999968952761e-06;48.66666834666666;;3.0000050399999907
444286;VM 65;0;Off 667;47.666666666666664;;47.666666666666664;47.666666666666664;1.6799999968952761e-06;48.66666834666666;;3.0000050399999907
520;VM 576;0;829/ID00828;96.0;1.2e-07;96.00000012;272.66666678666667;;272.66666678666667;530.0;530.0000003600001
915;VM 33;0;Off 0;91.66666666666666;;91.66666666666666;91.66666666666666;1.199999957179898e-07;92.66666678666665;;3.000000359999987
1766;VM 497;0;Off 1;93.33333333333334;;93.33333333333334;93.33333333333334;1.199999957179898e-07;94.33333345333334;;3.000000359999987
2393;VM 460;0;Off 2;93.0;;93.0;93.0;1.199999957179898e-07;94.00000012;;3.000000359999987
3058;VM 459;0;Off 3;93.33333333333334;;93.33333333333334;93.33333333333334;1.199999957179898e-07;94.33333345333334;;3.000000359999987
3715;VM 45;0;Off 4;94.0;;94.0;94.0;1.199999957179898e-07;95.00000012;;3.000000359999987
4549;VM 60;0;Off 5;93.0;;93.0;93.0;1.199999957179898e-07;94.00000012;;3.000000359999987
5208;VM 593;0;Off 6;94.0;;94.0;94.0;1.199999957179898e-07;95.00000012;;3.000000359999987
5774;VM 501;0;Off 7;93.0;;93.0;93.0;1.199999957179898e-07;94.00000012;;3.000000359999987
6449;VM 509;0;Off 8;93.33333333333334;;93.33333333333334;93.33333333333334;1.199999957179898e-07;94.33333345333334;;3.000000359999987
7113;VM 506;0;Off 9;93.66666666666666;;93.66666666666666;93.66666666666666;1.199999957179898e-07;94.66666678666665;;3.000000359999987
7779;VM 505;0;Off 10;92.66666666666666;;92.66666666666666;92.66666666666666;1.199999957179898e-07;93.66666678666665;;3.000000359999987
8052;VM 144;0;Off 11;92.33333333333334;;92.33333333333334;92.33333333333334;1.199999957179898e-07;93.33333345333334;;3.000000359999987
8704;VM 13;0;Off 12;93.66666666666666;;93.66666666666666;93.66666666666666;1.199999957179898e-07;94.66666678666665;;3.000000359999987
9351;VM 111;0;Off 13;93.66666666666666;;93.66666666666666;93.66666666666666;1.199999957179898e-07;94.66666678666665;;3.000000359999987
10011;VM 105;0;Off 14;93.66666666666666;;93.66666666666666;93.66666666666666;1.199999957179898e-07;94.66666678666665;;3.000000359999987
11313;VM 80;0;Off 15;92.66666666666666;;92.66666666666666;92.66666666666666;1.199999957179898e-07;93.66666678666665;;3.000000359999987
11972;VM 73;0;Off 16;93.33333333333334;;93.33333333333334;93.33333333333334;1.199999957179898e-07;94.33333345333334;;3.000000359999987
12582;VM 626;0;Off 17;94.33333333333334;;94.33333333333334;94.33333333333334;1.199999957179898e-07;95.33333345333334;;3.000000359999987
12789;VM 210;0;Off 18;95.0;;95.0;95.0;1.199999957179898e-07;96.00000012;;3.000000359999987
13436;VM 192;0;Off 19;94.33333333333334;;94.33333333333334;94.33333333333334;1.199999957179898e-07;95.33333345333334;;3.000000359999987
14096;VM 186;0;Off 20;94.33333333333334;;94.33333333333334;94.33333333333334;1.199999957179898e-07;95.33333345333334;;3.000000359999987
14737;VM 158;0;Off 21;93.0;;93.0;93.0;1.199999957179898e-07;94.00000012;;3.000000359999987
15592;VM 332;0;Off 22;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
16258;VM 331;0;Off 23;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
16921;VM 328;0;Off 24;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
17586;VM 326;0;Off 25;94.66666666666666;;94.66666666666666;94.66666666666666;9.999999406318238e-08;95.66666676666665;;3.000000299999982
18252;VM 325;0;Off 26;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
18916;VM 322;0;Off 27;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
19582;VM 321;0;Off 28;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
20248;VM 320;0;Off 29;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
20914;VM 32;0;Off 30;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
21580;VM 319;0;Off 31;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
22244;VM 316;0;Off 32;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
22910;VM 315;0;Off 33;94.66666666666666;;94.66666666666666;94.66666666666666;9.999999406318238e-08;95.66666676666665;;3.000000299999982
23576;VM 314;0;Off 34;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
24241;VM 312;0;Off 35;93.33333333333334;;93.33333333333334;93.33333333333334;1.199999957179898e-07;94.33333345333334;;3.000000359999987
24905;VM 31;0;Off 36;92.66666666666666;;92.66666666666666;92.66666666666666;9.999999406318238e-08;93.66666676666665;;3.000000299999982
25570;VM 308;0;Off 37;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
26232;VM 303;0;Off 38;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
26896;VM 300;0;Off 39;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
27559;VM 298;0;Off 40;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
28225;VM 297;0;Off 41;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
28879;VM 285;0;Off 42;93.0;;93.0;93.0;1.199999957179898e-07;94.00000012;;3.000000359999987
29503;VM 246;0;Off 43;94.0;;94.0;94.0;1.199999957179898e-07;95.00000012;;3.000000359999987
30162;VM 239;0;Off 44;94.33333333333334;;94.33333333333334;94.33333333333334;1.199999957179898e-07;95.33333345333334;;3.000000359999987
31001;VM 395;0;Off 45;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
31665;VM 392;0;Off 46;94.66666666666666;;94.66666666666666;94.66666666666666;9.999999406318238e-08;95.66666676666665;;3.000000299999982
32330;VM 390;0;Off 47;94.66666666666666;;94.66666666666666;94.66666666666666;9.999999406318238e-08;95.66666676666665;;3.000000299999982
32995;VM 389;0;Off 48;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
33657;VM 384;0;Off 49;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
34323;VM 383;0;Off 50;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
34988;VM 381;0;Off 51;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
35652;VM 379;0;Off 52;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
36316;VM 376;0;Off 53;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
36982;VM 375;0;Off 54;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
37648;VM 374;0;Off 55;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
38314;VM 373;0;Off 56;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
38980;VM 372;0;Off 57;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
39646;VM 371;0;Off 58;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
40312;VM 370;0;Off 59;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
40976;VM 368;0;Off 60;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
41641;VM 366;0;Off 61;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
42302;VM 360;0;Off 62;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
42964;VM 356;0;Off 63;94.66666666666666;;94.66666666666666;94.66666666666666;1.199999957179898e-07;95.66666678666665;;3.000000359999987
43625;VM 350;0;Off 64;93.33333333333334;;93.33333333333334;93.33333333333334;1.199999957179898e-07;94.33333345333334;;3.000000359999987
44290;VM 348;0;Off 65;94.0;;94.0;94.0;1.199999957179898e-07;95.00000012;;3.000000359999987
44954;VM 345;0;Off 66;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
45620;VM 344;0;Off 67;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
46285;VM 342;0;Off 68;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
46948;VM 339;0;Off 69;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
47612;VM 336;0;Off 70;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
48278;VM 335;0;Off 71;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
49089;VM 466;0;Off 72;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
49751;VM 461;0;Off 73;95.0;;95.0;95.0;9.999999406318238e-08;96.0000001;;3.000000299999982
50416;VM 46;0;Off 74;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
51081;VM 458;0;Off 75;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
51747;VM 457;0;Off 76;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
52413;VM 456;0;Off 77;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
53075;VM 451;0;Off 78;94.66666666666666;;94.66666666666666;94.66666666666666;9.999999406318238e-08;95.66666676666665;;3.000000299999982
53738;VM 448;0;Off 79;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
54404;VM 447;0;Off 80;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
55070;VM 446;0;Off 81;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
55736;VM 445;0;Off 82;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
56401;VM 443;0;Off 83;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
57067;VM 442;0;Off 84;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
57731;VM 44;0;Off 85;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
58394;VM 436;0;Off 86;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
59051;VM 427;0;Off 87;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
59716;VM 425;0;Off 88;94.66666666666666;;94.66666666666666;94.66666666666666;9.999999406318238e-08;95.66666676666665;;3.000000299999982
60382;VM 424;0;Off 89;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
61048;VM 423;0;Off 90;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
61713;VM 421;0;Off 91;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
62379;VM 420;0;Off 92;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
